timestamp,error_message,error_details
2025-08-18 12:45:50.401,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Dark Reading"", ""errorOccurredAt"": ""2025-08-18T12:45:50.400Z""}"
2025-08-18 11:06:45.68,Navigating frame was detached,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Navigating frame was detached\n    at #onFrameDetached (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/LifecycleWatcher.js:103:47)\n    at /app/backend/node_modules/puppeteer-core/lib/cjs/third_party/mitt/mitt.js:62:7\n    at Array.map (<anonymous>)\n    at Object.emit (/app/backend/node_modules/puppeteer-core/lib/cjs/third_party/mitt/mitt.js:61:20)\n    at CdpFrame.emit (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/common/EventEmitter.js:83:23)\n    at #removeFramesRecursively (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/FrameManager.js:455:15)\n    at #onClientDisconnect (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/FrameManager.js:82:42)\n    at /app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/FrameManager.js:66:37\n    at onceHandler (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/common/EventEmitter.js:94:13)\n    at /app/backend/node_modules/puppeteer-core/lib/cjs/third_party/mitt/mitt.js:62:7"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Cybersecurity Dive"", ""errorOccurredAt"": ""2025-08-18T11:06:45.679Z""}"
2025-08-18 11:04:43.665,Both HTTP and Puppeteer failed for: https://www.csoonline.com/article/4035583/anthropic-targets-devsecops-with-claude-code-update-as-ai-rivals-gear-up.html,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.csoonline.com/article/4035583/anthropic-targets-devsecops-with-claude-code-update-as-ai-rivals-gear-up.html\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""CSO Online"", ""totalArticles"": 31, ""processedCount"": 29, ""hasScrapingConfig"": true}"
2025-08-18 11:02:03.012,Both HTTP and Puppeteer failed for: http://www.driverexchange.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: http://www.driverexchange.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""driverexchange"", ""globalJobRunning"": true}"
2025-08-18 11:02:03.004,Both HTTP and Puppeteer failed for: http://www.driverexchange.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: http://www.driverexchange.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""driverexchange"", ""errorOccurredAt"": ""2025-08-18T11:02:03.004Z""}"
2025-08-18 11:01:39.389,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Dark Reading"", ""globalJobRunning"": true}"
2025-08-18 11:01:39.341,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Dark Reading"", ""errorOccurredAt"": ""2025-08-18T11:01:39.340Z""}"
2025-08-15 17:01:46.767,Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-15/chili-s-comeback-has-it-looking-to-add-restaurants-across-us?srnd=homepage-americas,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-15/chili-s-comeback-has-it-looking-to-add-restaurants-across-us?srnd=homepage-americas\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""Bloomberg Cybersecurity"", ""totalArticles"": 39, ""processedCount"": 12, ""hasScrapingConfig"": true}"
2025-08-15 17:01:45.552,Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-14/stock-market-today-dow-s-p-live-updates,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-14/stock-market-today-dow-s-p-live-updates\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""Bloomberg Cybersecurity"", ""totalArticles"": 39, ""processedCount"": 11, ""hasScrapingConfig"": true}"
2025-08-15 17:01:44.41,Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-15/us-retail-sales-climb-in-broad-advance-after-upward-revision?srnd=homepage-americas,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-15/us-retail-sales-climb-in-broad-advance-after-upward-revision?srnd=homepage-americas\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""Bloomberg Cybersecurity"", ""totalArticles"": 39, ""processedCount"": 10, ""hasScrapingConfig"": true}"
2025-08-15 17:01:43.308,Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/features/2025-08-15/meta-ai-app-has-persistent-flaws-months-after-debut?srnd=homepage-americas,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/features/2025-08-15/meta-ai-app-has-persistent-flaws-months-after-debut?srnd=homepage-americas\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""Bloomberg Cybersecurity"", ""totalArticles"": 39, ""processedCount"": 9, ""hasScrapingConfig"": true}"
2025-08-15 17:01:42.204,Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Infosecurity Magazine"", ""globalJobRunning"": true}"
2025-08-15 17:01:42.196,Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""Infosecurity Magazine"", ""errorOccurredAt"": ""2025-08-15T17:01:42.196Z""}"
2025-08-15 17:01:41.906,Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-15/trump-and-putin-alaska-meeting-a-history-of-the-us-and-russian-presidents-ties?srnd=homepage-americas,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bloomberg.com/news/articles/2025-08-15/trump-and-putin-alaska-meeting-a-history-of-the-us-and-russian-presidents-ties?srnd=homepage-americas\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""Bloomberg Cybersecurity"", ""totalArticles"": 39, ""processedCount"": 8, ""hasScrapingConfig"": true}"
2025-08-15 17:01:39.478,Both HTTP and Puppeteer failed for: https://hackread.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://hackread.com/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Hack Read"", ""globalJobRunning"": true}"
2025-08-15 17:01:39.467,Both HTTP and Puppeteer failed for: https://hackread.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://hackread.com/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""Hack Read"", ""errorOccurredAt"": ""2025-08-15T17:01:39.466Z""}"
2025-08-15 17:01:26.136,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/windows-11-kb5063878-and-kb5063875-cumulative-updates-released/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/windows-11-kb5063878-and-kb5063875-cumulative-updates-released/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 17:00:22.3,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-removes-powershell-20-from-windows-11-windows-server/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-removes-powershell-20-from-windows-11-windows-server/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:59:18.552,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/chatgpts-new-subscription-costs-less-than-5-but-its-not-for-everyone/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/chatgpts-new-subscription-costs-less-than-5-but-its-not-for-everyone/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:58:15.5,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/openai-relaxes-gpt-5-rate-limit-promises-to-improve-the-personality/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/openai-relaxes-gpt-5-rate-limit-promises-to-improve-the-personality/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:57:12.277,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/google-geminis-deep-research-is-finally-coming-to-api/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/google-geminis-deep-research-is-finally-coming-to-api/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:56:09.153,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-fixes-windows-11-24h2-updates-failing-with-0x80240069-error/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-fixes-windows-11-24h2-updates-failing-with-0x80240069-error/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:55:05.274,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/cisa-warns-of-n-able-n-central-flaws-exploited-in-zero-day-attacks/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/cisa-warns-of-n-able-n-central-flaws-exploited-in-zero-day-attacks/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:54:02.035,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/leak-openais-browser-will-use-chatgpt-agent-to-control-the-browser/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/artificial-intelligence/leak-openais-browser-will-use-chatgpt-agent-to-control-the-browser/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:52:58.65,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/canadas-house-of-commons-investigating-data-breach-after-cyberattack/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/canadas-house-of-commons-investigating-data-breach-after-cyberattack/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:51:41.734,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/bookingcom-phishing-campaign-uses-sneaky-character-to-trick-you/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/bookingcom-phishing-campaign-uses-sneaky-character-to-trick-you/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:50:38.256,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-fixes-windows-server-bug-causing-cluster-vm-issues/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-fixes-windows-server-bug-causing-cluster-vm-issues/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:50:30.85,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/pro-russian-hackers-blamed-for-water-dam-sabotage-in-norway/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/pro-russian-hackers-blamed-for-water-dam-sabotage-in-norway/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:49:28.083,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/crypto24-ransomware-hits-large-orgs-with-custom-edr-evasion-tool/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/crypto24-ransomware-hits-large-orgs-with-custom-edr-evasion-tool/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
